episode,timestep,mean_reward,std_reward,steps_to_1000_return,policy_loss,entropy
334,6159,14.494037383136094,8.20151516806544,,0.0,4.0380684194110685
335,6181,14.528053629720278,8.212827377488948,,0.0,4.086227622899142
336,6202,14.551963905813317,8.212265694275363,,0.0,4.172967150097802
337,6223,14.57954576682935,8.215643632813379,,0.0,4.430196285247803
338,6244,14.606101461331088,8.217953497116381,,0.0,3.9362247671399797
339,6266,14.631055645388008,8.21863848338921,,0.0,4.250744169408625
340,6286,14.650656850553904,8.21447502984775,,0.0,3.915894079208374
341,6314,14.485890572772378,8.747000253285194,,0.0,3.9454948476382663
342,6335,14.512022896949468,8.747523551526948,,0.0,4.31432530993507
343,6355,14.527953538627552,8.739729682208631,,0.0,4.667968952655793
344,6376,14.552296149873822,8.738654398177225,,0.0,4.160115400950114
345,6396,14.572256963959932,8.73383059484261,,0.0,4.261600422859192
346,6420,14.613337037074707,8.75451583465525,,0.0,4.691651513179143
347,6442,14.644703250565302,8.761340473975803,,0.0,4.125210707837885
348,6463,14.668439550522544,8.759909417721078,,0.0,3.685613586789086
349,6484,14.690947275319251,8.757421711610734,,0.0,3.9831691469464983
350,6506,14.723104141624203,8.765512086904991,,0.0,4.4439685994928535
351,6528,14.748589753775711,8.765992929167895,,0.0,3.864025018431924
352,6550,14.785409237066528,8.780670293268441,,0.0,3.960206920450384
353,6571,14.811050252874843,8.78141123242587,,0.0,4.266874903724307
354,6593,14.83382051144833,8.779429051623309,,0.0,4.120795575055209
355,6615,14.865566942402474,8.787378800973713,,0.0,4.449175802144137
356,6637,14.89563326458128,8.79329493692611,,0.0,4.022570902651006
357,6659,14.923076035112686,8.796223799167615,,0.0,3.9800351533022793
358,6682,14.957140801952919,8.807479302218866,,0.0,4.192365926244984
359,6705,14.989317012047513,8.816249484052712,,0.0,3.8258581161499023
360,6728,15.023440709074197,8.827705131353559,,0.0,4.216726582983266
361,6752,15.06498150768444,8.850634975245704,,0.0,4.501373062531154
362,6776,15.105998147880808,8.872693029887335,,0.0,4.161400218804677
363,6799,15.13810031204812,8.881490185735256,,0.0,4.240387626316236
